code_postal,tr002_type_batiment_id,annee_construction,surface_habitable,consommation_energie,nom_methode_dpe,tr001_modele_dpe_id,tr006_type_usage_id,description,tr004_type_energie_id,description.1,consommation_energie_finale,annee_DPE,coordonnees,ville
94400,Appartement,2015.0,39.8,81.83,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,88896.0,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
91120,Appartement,2016.0,43.3,94.89,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,181142.0,2016,"48.714670201, 2.22882062662",Palaiseau
91100,Appartement,2015.0,68.7,79.12,FACTURE - DPE,11,1,Chauffage,3,Gaz,104480.0,2015,"48.598553411, 2.4642298382","Villabé, Corbeil-Essonnes"
91100,Appartement,2015.0,47.96,79.12,FACTURE - DPE,11,1,Chauffage,3,Gaz,104480.0,2015,"48.598553411, 2.4642298382","Villabé, Corbeil-Essonnes"
91120,Appartement,2015.0,39.6,62.7,TH_C_E,11,1,Chauffage,4,Autres énergies,2482.92,2015,"48.714670201, 2.22882062662",Palaiseau
75018,Appartement,2014.0,78.07,57.09,FACTURE - DPE,11,1,Chauffage,3,Gaz,97580.0,2014,"48.892362855900004, 2.34785432498","Paris, Paris 18"
92000,Appartement,2015.0,43.61,71.59,FACTURE - DPE,11,1,Chauffage,3,Gaz,60395.0,2015,"48.8962161446, 2.2068493546",Nanterre
93600,Appartement,2015.0,34.4,47.62,FACTURE - DPE,11,1,Chauffage,3,Gaz,15159.0,2015,"48.9461334622, 2.49331125191",Aulnay-sous-Bois
91100,Appartement,2015.0,76.52,59.13,TH_BCE,11,1,Chauffage,3,Gaz,2402.25,2015,"48.598553411, 2.4642298382","Villabé, Corbeil-Essonnes"
93600,Appartement,2015.0,46.0,96.82,FACTURE - DPE,11,1,Chauffage,3,Gaz,15159.0,2015,"48.9461334622, 2.49331125191",Aulnay-sous-Bois
93200,Appartement,2013.0,77.47,148.18,FACTURE - DPE,11,1,Chauffage,2,Electricité,47432.0,2013,"48.9296140653, 2.35920270384",Saint-Denis
91700,Appartement,2015.0,59.0,46.51,FACTURE - DPE,11,1,Chauffage,3,Gaz,109562.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
75011,Appartement,2011.0,133.4,38.14,TH_C_E,11,1,Chauffage,3,Gaz,2098.56,2015,"48.8593266337, 2.379860868049999","Paris, Paris 11"
75015,Appartement,2015.0,144.45,228.41,FACTURE - DPE,11,1,Chauffage,2,Electricité,37320.0,2015,"48.8401714342, 2.29321693746","Paris, Paris 15"
93400,Appartement,2016.0,61.12,29.92,FACTURE - DPE,11,1,Chauffage,3,Gaz,11885.0,2016,"48.9096159679, 2.33315490092",Saint-Ouen
92130,Appartement,2013.0,78.5,34.57,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,61534.6,2013,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
75015,Appartement,2001.0,96.23,181.85,TROIS_CL_DPE,1,1,Chauffage,2,Electricité,3892.65,2014,"48.8401714342, 2.29321693746","Paris, Paris 15"
91700,Appartement,2013.0,68.38,210.0,Méthode 3CL,9,1,Chauffage,2,Electricité,2925.18,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
95000,Appartement,2015.0,42.7,44.92,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,28900.0,2015,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
91120,Appartement,2015.0,53.84,76.85,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,125788.0,2015,"48.714670201, 2.22882062662",Palaiseau
91700,Appartement,2014.0,60.0,65.74,FACTURE - DPE,11,1,Chauffage,3,Gaz,64176.0,2014,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
91700,Appartement,2014.0,39.4,65.91,FACTURE - DPE,11,1,Chauffage,3,Gaz,67022.0,2014,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
92000,Appartement,2006.0,86.85,154.0,Méthode 3CL,1,1,Chauffage,2,Electricité,2446.15,2013,"48.8962161446, 2.2068493546",Nanterre
93400,Appartement,2015.0,63.4,70.35,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,160642.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
93200,Appartement,2016.0,76.25,58.18,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,41282.0,2016,"48.9296140653, 2.35920270384",Saint-Denis
93300,Appartement,2015.0,82.49,53.41,FACTURE - DPE,11,1,Chauffage,3,Gaz,25130.4,2015,"48.9126312095, 2.38445065454",Aubervilliers
92130,Appartement,2013.0,117.25,37.43,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,109359.2,2013,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
95130,Appartement,2014.0,61.82,64.23,FACTURE - DPE,11,1,Chauffage,3,Gaz,63669.2,2014,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
92100,Appartement,2006.0,47.51,176.0,Méthode 3CL,1,1,Chauffage,2,Electricité,1889.9,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
93400,Appartement,2015.0,66.33,83.71,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,112913.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
93400,Appartement,2015.0,36.36,66.93,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,112913.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
91120,Appartement,2016.0,93.7,81.74,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,181142.0,2016,"48.714670201, 2.22882062662",Palaiseau
93400,Appartement,2015.0,19.98,71.43,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,125348.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
94200,Appartement,2015.0,71.6,61.18,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,46770.5,2015,"48.8126036229, 2.38769451134",Ivry-sur-Seine
92130,Appartement,2013.0,97.8,52.43,TH_C_E,11,1,Chauffage,4,Autres énergies,2026.21,2013,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
92130,Appartement,2013.0,48.7,52.43,TH_C_E,11,1,Chauffage,4,Autres énergies,1008.96,2013,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
75019,Appartement,2015.0,71.74,58.61,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,172565.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
93400,Appartement,2015.0,60.22,71.82,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,193671.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
94200,Appartement,2001.0,47.57,275.0,Méthode 3CL,1,1,Chauffage,2,Electricité,3078.98,2014,"48.8126036229, 2.38769451134",Ivry-sur-Seine
75011,Appartement,2014.0,75.49,44.94,FACTURE - DPE,11,1,Chauffage,3,Gaz,73822.0,2014,"48.8593266337, 2.379860868049999","Paris, Paris 11"
93110,Appartement,2006.0,46.1,223.0,Méthode 3CL,1,1,Chauffage,2,Electricité,2020.21,2015,"48.8745435446, 2.48670478198",Rosny-sous-Bois
91700,Appartement,2016.0,46.12,53.03,FACTURE - DPE,11,1,Chauffage,3,Gaz,63783.0,2016,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
92100,Appartement,2014.0,123.96,58.24,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,75972.0,2014,"48.8364966292, 2.23867632216",Boulogne-Billancourt
93600,Appartement,2006.0,72.11,268.0,Méthode 3CL,1,1,Chauffage,2,Electricité,4544.4,2016,"48.9461334622, 2.49331125191",Aulnay-sous-Bois
93200,Appartement,2013.0,38.84,131.49,TROIS_CL_DPE,9,1,Chauffage,4,Autres énergies,5107.27,2014,"48.9296140653, 2.35920270384",Saint-Denis
92100,Appartement,2015.0,30.3,38.8,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,158012.0,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
93200,Appartement,2006.0,47.5,283.0,Méthode 3CL,9,1,Chauffage,2,Electricité,3094.1,2014,"48.9296140653, 2.35920270384",Saint-Denis
92130,Appartement,2014.0,34.09,66.42,FACTURE - DPE,11,1,Chauffage,3,Gaz,59025.0,2015,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
92120,Appartement,2006.0,68.0,226.89,3CL - DPE,9,1,Chauffage,2,Electricité,3550.15,2014,"48.8152695492, 2.31739229511",Montrouge
94400,Appartement,2015.0,26.03,60.1,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,88896.0,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
93300,Appartement,2015.0,72.38,61.56,TH_C_E,11,1,Chauffage,3,Gaz,2199.05,2015,"48.9126312095, 2.38445065454",Aubervilliers
91700,Maison,2005.0,150.0,152.0,Méthode 3CL,1,1,Chauffage,3,Gaz,13197.61,2013,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
93300,Appartement,2014.0,83.07,66.14,TH_C_E,11,1,Chauffage,3,Gaz,2650.01,2014,"48.9126312095, 2.38445065454",Aubervilliers
92400,Maison,2005.0,240.0,110.24,TROIS_CL_DPE,1,1,Chauffage,3,Gaz,22010.55,2014,"48.8983884255, 2.25522376319",Courbevoie
95130,Appartement,2015.0,56.35,77.35,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,236474.0,2015,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
91120,Appartement,2015.0,39.6,72.23,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,125788.0,2015,"48.714670201, 2.22882062662",Palaiseau
91700,Appartement,2014.0,53.9,65.91,FACTURE - DPE,11,1,Chauffage,3,Gaz,67022.0,2014,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
92000,Appartement,2015.0,64.8,65.31,TH_C_E,11,1,Chauffage,3,Gaz,2585.63,2016,"48.8962161446, 2.2068493546",Nanterre
93400,Appartement,2015.0,84.48,71.38,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,140466.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
91120,Appartement,2015.0,98.41,62.02,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,17968.0,2015,"48.714670201, 2.22882062662",Palaiseau
91120,Appartement,2015.0,82.94,87.2,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,236813.0,2015,"48.714670201, 2.22882062662",Palaiseau
91120,Appartement,2015.0,41.09,119.89,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,37276.0,2015,"48.714670201, 2.22882062662",Palaiseau
91700,Appartement,2001.0,40.0,168.0,Méthode 3CL,1,1,Chauffage,3,Gaz,5458.28,2014,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
93110,Appartement,2014.0,91.6,59.61,FACTURE - DPE,11,1,Chauffage,3,Gaz,151401.0,2014,"48.8745435446, 2.48670478198",Rosny-sous-Bois
92000,Appartement,2015.0,37.0,51.77,TH_C_E,11,1,Chauffage,4,Autres énergies,1104.82,2015,"48.8962161446, 2.2068493546",Nanterre
93200,Appartement,2013.0,42.33,188.99,FACTURE - DPE,11,1,Chauffage,2,Electricité,47432.0,2013,"48.9296140653, 2.35920270384",Saint-Denis
92120,Appartement,2014.0,86.97,63.13,TH_C_E,11,1,Chauffage,3,Gaz,2599.48,2014,"48.8152695492, 2.31739229511",Montrouge
94200,Appartement,2016.0,72.9,63.05,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,208806.0,2016,"48.8126036229, 2.38769451134",Ivry-sur-Seine
91120,Appartement,2016.0,93.7,83.86,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,181142.0,2016,"48.714670201, 2.22882062662",Palaiseau
75018,Appartement,2007.0,18.5,262.87,3CL - DPE,1,1,Chauffage,2,Electricité,1298.48,2013,"48.892362855900004, 2.34785432498","Paris, Paris 18"
91700,Appartement,2015.0,82.5,58.5,FACTURE - DPE,11,1,Chauffage,3,Gaz,96387.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
93200,Appartement,2013.0,70.34,165.56,FACTURE - DPE,11,1,Chauffage,2,Electricité,47432.0,2013,"48.9296140653, 2.35920270384",Saint-Denis
92400,Appartement,2014.0,66.78,81.48,FACTURE - DPE,11,1,Chauffage,2,Electricité,195354.5,2014,"48.8983884255, 2.25522376319",Courbevoie
93400,Maison,2006.0,110.0,127.0,Méthode 3CL,1,1,Chauffage,3,Gaz,12473.36,2014,"48.9096159679, 2.33315490092",Saint-Ouen
95000,Maison,2015.0,464.9,47.5,FACTURE - DPE,11,1,Chauffage,3,Gaz,15412.0,2015,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
92130,Appartement,2014.0,58.5,35.66,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,74903.1,2014,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
92100,Appartement,2015.0,41.29,67.91,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,139393.0,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
93300,Appartement,2015.0,32.02,62.76,TH_C_E,11,1,Chauffage,3,Gaz,856.26,2015,"48.9126312095, 2.38445065454",Aubervilliers
92000,Maison,2015.0,85.62,69.1,FACTURE - DPE,11,1,Chauffage,2,Electricité,1472.0,2015,"48.8962161446, 2.2068493546",Nanterre
91700,Appartement,2015.0,65.4,69.92,FACTURE - DPE,11,1,Chauffage,3,Gaz,50937.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
75015,Appartement,2015.0,94.5,34.13,TH_C_E,11,1,Chauffage,4,Autres énergies,1172.57,2015,"48.8401714342, 2.29321693746","Paris, Paris 15"
93200,Appartement,2013.0,75.62,65.8,FACTURE - DPE,11,1,Chauffage,3,Gaz,64162.0,2014,"48.9296140653, 2.35920270384",Saint-Denis
93300,Appartement,2015.0,72.51,53.9,TH_BCE,11,1,Chauffage,3,Gaz,1858.36,2015,"48.9126312095, 2.38445065454",Aubervilliers
75018,Appartement,2006.0,41.71,177.0,Méthode 3CL,1,1,Chauffage,2,Electricité,861.63,2015,"48.892362855900004, 2.34785432498","Paris, Paris 18"
75013,Appartement,2014.0,19.5,79.0,FACTURE - DPE,11,1,Chauffage,3,Gaz,107898.2,2014,"48.8283577313, 2.36214011885","Paris 13, Paris"
92400,Appartement,2014.0,98.67,60.27,FACTURE - DPE,11,1,Chauffage,3,Gaz,42126.0,2014,"48.8983884255, 2.25522376319",Courbevoie
92130,Appartement,2013.0,46.8,51.88,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,51334.0,2013,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
91100,Appartement,2005.0,59.1,250.0,TROIS_CL_DPE,1,1,Chauffage,2,Electricité,3202.61,2015,"48.598553411, 2.4642298382","Villabé, Corbeil-Essonnes"
75019,Appartement,2015.0,92.7,57.25,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,157757.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
94200,Appartement,2015.0,89.4,67.68,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,55381.1,2015,"48.8126036229, 2.38769451134",Ivry-sur-Seine
75015,Appartement,2015.0,117.75,122.6,FACTURE - DPE,11,1,Chauffage,2,Electricité,12208.0,2015,"48.8401714342, 2.29321693746","Paris, Paris 15"
75014,Appartement,2016.0,63.1,61.93,TH_C_E,11,1,Chauffage,4,Autres énergies,2371.8,2016,"48.8291473577, 2.32698552913","Paris, Paris 14"
94200,Appartement,2015.0,44.4,51.94,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,245691.0,2015,"48.8126036229, 2.38769451134",Ivry-sur-Seine
91100,Maison,2006.0,670.0,111.0,Méthode 3CL,1,1,Chauffage,3,Gaz,75193.66,2015,"48.598553411, 2.4642298382","Villabé, Corbeil-Essonnes"
93100,Appartement,2015.0,35.52,71.92,Factures,11,1,Chauffage,3,Gaz,1307.59,2015,"48.8631150275, 2.44833244212",Montreuil
75007,Appartement,2013.0,10.5,163.92,FACTURE - DPE,11,1,Chauffage,2,Electricité,35272.2,2014,"48.8561051636, 2.31254406306","Paris, Paris 07"
92600,Appartement,2001.0,45.66,190.0,Méthode 3CL,9,1,Chauffage,2,Electricité,1398.93,2015,"48.915464529, 2.28801082145",Asnières-sur-Seine
92100,Appartement,2015.0,19.3,38.8,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,158012.0,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
92130,Appartement,2006.0,32.0,249.61,TROIS_CL_DPE,9,1,Chauffage,2,Electricité,1572.02,2015,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
91120,Appartement,2015.0,45.86,78.94,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,236813.0,2015,"48.714670201, 2.22882062662",Palaiseau
92400,Appartement,2014.0,30.92,71.69,FACTURE - DPE,11,1,Chauffage,2,Electricité,210039.7,2015,"48.8983884255, 2.25522376319",Courbevoie
91120,Appartement,2015.0,74.85,68.87,TH_BCE,11,1,Chauffage,4,Autres énergies,2900.58,2015,"48.714670201, 2.22882062662",Palaiseau
92130,Appartement,2014.0,83.6,59.47,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,45350.0,2015,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
91120,Appartement,2015.0,28.4,76.73,TH_BCE,11,1,Chauffage,4,Autres énergies,1069.03,2016,"48.714670201, 2.22882062662",Palaiseau
93110,Maison,2005.0,105.0,197.03,3CL - DPE,1,1,Chauffage,1,"Bois, Biomasse",5311.22,2015,"48.8745435446, 2.48670478198",Rosny-sous-Bois
91700,Appartement,2015.0,64.6,62.14,FACTURE - DPE,11,1,Chauffage,3,Gaz,114836.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
94400,Appartement,2006.0,48.0,273.0,Méthode 3CL,9,1,Chauffage,2,Electricité,2953.14,2013,"48.7885568869, 2.39425728394",Vitry-sur-Seine
94400,Appartement,2001.0,77.0,255.0,Méthode 3CL,1,1,Chauffage,2,Electricité,5857.66,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
92100,Appartement,2015.0,95.71,62.49,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,223759.0,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
75019,Appartement,2015.0,29.5,61.21,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,237518.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
75017,Appartement,2015.0,94.89,46.26,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,136457.3,2015,"48.8872660268, 2.30686780021","Paris 17, Paris"
75013,Appartement,2001.0,69.45,215.0,Méthode 3CL,1,1,Chauffage,2,Electricité,3244.71,2015,"48.8283577313, 2.36214011885","Paris 13, Paris"
92000,Appartement,2015.0,52.89,67.84,TH_C_E,11,1,Chauffage,3,Gaz,1752.8,2015,"48.8962161446, 2.2068493546",Nanterre
92100,Appartement,2015.0,98.0,86.41,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,35039.0,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
92100,Appartement,2015.0,72.0,55.66,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,65324.0,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
94200,Appartement,2015.0,69.87,65.64,TH_C_E,11,1,Chauffage,4,Autres énergies,2740.48,2015,"48.8126036229, 2.38769451134",Ivry-sur-Seine
93300,Appartement,2015.0,51.66,75.5,FACTURE - DPE,11,1,Chauffage,3,Gaz,52748.8,2015,"48.9126312095, 2.38445065454",Aubervilliers
95130,Appartement,2014.0,62.8,58.89,TH_C_E,11,1,Chauffage,3,Gaz,1729.99,2014,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
92000,Appartement,2015.0,67.6,-5.59,TH_BCE,11,1,Chauffage,2,Electricité,168.67,2016,"48.8962161446, 2.2068493546",Nanterre
93200,Appartement,2009.0,63.66,170.41,TROIS_CL_DPE,9,1,Chauffage,2,Electricité,1831.83,2015,"48.9296140653, 2.35920270384",Saint-Denis
75011,Appartement,2011.0,43.68,49.77,TH_C_E,11,1,Chauffage,3,Gaz,463.33,2015,"48.8593266337, 2.379860868049999","Paris, Paris 11"
92120,Appartement,2015.0,66.25,53.08,FACTURE - DPE,11,1,Chauffage,3,Gaz,38082.0,2015,"48.8152695492, 2.31739229511",Montrouge
93110,Appartement,2001.0,33.0,311.43,3CL - DPE,1,1,Chauffage,1,"Bois, Biomasse",2045.64,2014,"48.8745435446, 2.48670478198",Rosny-sous-Bois
92100,Appartement,2015.0,50.92,67.91,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,139393.0,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
94400,Appartement,2006.0,68.0,209.73,3CL-DPE,9,1,Chauffage,2,Electricité,3219.04,2013,"48.7885568869, 2.39425728394",Vitry-sur-Seine
93200,Appartement,2013.0,63.93,131.49,TROIS_CL_DPE,9,1,Chauffage,4,Autres énergies,8406.48,2014,"48.9296140653, 2.35920270384",Saint-Denis
